"sample_type" "gene" "expression_level"
"5574" "Tumor" "MUC1" 3.21
"5575" "Tumor" "MUC1" -0.12
"5576" "Tumor" "MUC1" 3.39
"5577" "Tumor" "MUC1" 3.72
"5578" "Tumor" "MUC1" 1.97
"5579" "Tumor" "MUC1" 1.43
"5580" "Tumor" "MUC1" 0.99
"5581" "Tumor" "MUC1" 3.33
"5582" "Tumor" "MUC1" 0.08
"5583" "Tumor" "MUC1" 0.65
"5584" "Tumor" "MUC1" 3.53
"5585" "Tumor" "MUC1" 3.51
"5586" "Tumor" "MUC1" 2.54
"5587" "Tumor" "MUC1" 1.73
"5588" "Tumor" "MUC1" 3.19
"5589" "Tumor" "MUC1" 2.54
"5590" "Tumor" "MUC1" 1.23
"5591" "Tumor" "MUC1" 3.06
"5592" "Tumor" "MUC1" 3.51
"5593" "Tumor" "MUC1" 0.93
"5594" "Tumor" "MUC1" 2.99
"5595" "Tumor" "MUC1" 0.45
"5596" "Tumor" "MUC1" 3.14
"5597" "Tumor" "MUC1" 0.82
"5598" "Tumor" "MUC1" 2.64
"5599" "Tumor" "MUC1" 1.43
"5600" "Tumor" "MUC1" 1.81
"5601" "Tumor" "MUC1" 3.12
"5602" "Tumor" "MUC1" 1.03
"5603" "Tumor" "MUC1" 3.8
"5604" "Tumor" "MUC1" 2.43
"5605" "Tumor" "MUC1" -1.3
"5606" "Tumor" "MUC1" 1.78
"5607" "Tumor" "MUC1" 2.65
"5608" "Tumor" "MUC1" 2.85
"5609" "Tumor" "MUC1" 0.29
"5610" "Tumor" "MUC1" 3.17
"5611" "Tumor" "MUC1" 1.84
"5612" "Tumor" "MUC1" 2.03
"5613" "Tumor" "MUC1" 2.26
"5614" "Tumor" "MUC1" 0.22
"5615" "Tumor" "MUC1" 1.92
"5616" "Tumor" "MUC1" 0.48
"5617" "Tumor" "MUC1" 3.51
"5618" "Tumor" "MUC1" 1.72
"5619" "Tumor" "MUC1" 3.89
"5620" "Tumor" "MUC1" 1.73
"5621" "Tumor" "MUC1" 2.34
"5622" "Tumor" "MUC1" 3.89
"5623" "Tumor" "MUC1" 1.04
"5624" "Tumor" "MUC1" 2.59
"5625" "Tumor" "MUC1" 0.84
"5626" "Tumor" "MUC1" 3.54
"5627" "Tumor" "MUC1" 2.22
"5628" "Tumor" "MUC1" 3.37
"5629" "Tumor" "MUC1" 1.43
"5630" "Tumor" "MUC1" 2.07
"5631" "Tumor" "MUC1" 0.33
"5632" "Tumor" "MUC1" 3.68
"5633" "Tumor" "MUC1" 1.9
"5634" "Tumor" "MUC1" -0.66
"5635" "Tumor" "MUC1" 2.63
"5636" "Tumor" "MUC1" 2.52
"5637" "Tumor" "MUC1" 2.83
"5638" "Tumor" "MUC1" 3.34
"5639" "Tumor" "MUC1" 3.39
"5640" "Tumor" "MUC1" 3.32
"5641" "Tumor" "MUC1" 2.61
"5642" "Tumor" "MUC1" 1.09
"5643" "Tumor" "MUC1" 3.23
"5644" "Tumor" "MUC1" 2.23
"5645" "Tumor" "MUC1" 1.11
"5646" "Tumor" "MUC1" 2.25
"5647" "Tumor" "MUC1" 1.74
"5648" "Tumor" "MUC1" 1.78
"5649" "Tumor" "MUC1" 3.15
"5650" "Tumor" "MUC1" -1.66
"5651" "Tumor" "MUC1" 3.03
"5652" "Tumor" "MUC1" 2.37
"5653" "Tumor" "MUC1" 2.39
"5654" "Tumor" "MUC1" 1.35
"5655" "Tumor" "MUC1" 3.33
"5656" "Tumor" "MUC1" 3.31
"5657" "Tumor" "MUC1" 1.42
"5658" "Tumor" "MUC1" 3.61
"5659" "Tumor" "MUC1" 3.2
"5660" "Tumor" "MUC1" 3.1
"5661" "Tumor" "MUC1" 3.2
"5662" "Tumor" "MUC1" 2.75
"5663" "Tumor" "MUC1" 1.18
"5664" "Tumor" "MUC1" 1.45
"5665" "Tumor" "MUC1" 3.37
"5666" "Tumor" "MUC1" 0.93
"5667" "Tumor" "MUC1" 3.12
"5668" "Tumor" "MUC1" 2.88
"5669" "Tumor" "MUC1" 2.29
"5670" "Tumor" "MUC1" 2.79
"5671" "Tumor" "MUC1" 0.66
"5672" "Tumor" "MUC1" 2.71
"5673" "Tumor" "MUC1" 1.28
"5674" "Tumor" "MUC1" 3.48
"5675" "Tumor" "MUC1" 3.54
"5676" "Tumor" "MUC1" 0.86
"5677" "Tumor" "MUC1" 3.59
"5678" "Tumor" "MUC1" 0.84
"5679" "Tumor" "MUC1" -1.59
"5680" "Tumor" "MUC1" 1.17
"5681" "Tumor" "MUC1" 1.91
"5682" "Tumor" "MUC1" 1.05
"5683" "Tumor" "MUC1" 2.56
"5684" "Tumor" "MUC1" -0.1
"5685" "Tumor" "MUC1" -0.24
"5686" "Tumor" "MUC1" 0.51
"5687" "Tumor" "MUC1" 3.22
"5688" "Tumor" "MUC1" 0.34
"5689" "Tumor" "MUC1" 2.25
"5690" "Tumor" "MUC1" -0.03
"5691" "Tumor" "MUC1" 0.72
"5692" "Tumor" "MUC1" 1.06
"5693" "Tumor" "MUC1" 3.45
"5694" "Tumor" "MUC1" 3.3
"5695" "Tumor" "MUC1" 1.25
"5696" "Tumor" "MUC1" 1.91
"5697" "Tumor" "MUC1" 0.99
"5698" "Tumor" "MUC1" 2.17
"5699" "Tumor" "MUC1" -1.89
"5700" "Tumor" "MUC1" 2.71
"5701" "Tumor" "MUC1" -0.57
"5702" "Tumor" "MUC1" 0.69
"5703" "Tumor" "MUC1" 3.81
"5704" "Tumor" "MUC1" 1.38
"5705" "Tumor" "MUC1" 2.35
"5706" "Tumor" "MUC1" 3.99
"5707" "Tumor" "MUC1" 1.9
"5708" "Tumor" "MUC1" 2.54
"5709" "Tumor" "MUC1" 1.07
"5710" "Tumor" "MUC1" 2.55
"5711" "Tumor" "MUC1" 0.97
"5712" "Tumor" "MUC1" 1.19
"5713" "Tumor" "MUC1" -1.64
"5714" "Tumor" "MUC1" 1.78
"5715" "Tumor" "MUC1" 1.89
"5716" "Tumor" "MUC1" 1.08
"5717" "Tumor" "MUC1" 2.57
"5718" "Tumor" "MUC1" 2.2
"5719" "Tumor" "MUC1" 1.45
"5720" "Tumor" "MUC1" -0.85
"5721" "Tumor" "MUC1" 0.69
"5722" "Tumor" "MUC1" 0.2
"5723" "Tumor" "MUC1" 2.32
"5724" "Tumor" "MUC1" 3.48
"5725" "Tumor" "MUC1" 0.21
"5726" "Tumor" "MUC1" 1.99
"5727" "Tumor" "MUC1" 2.27
"5728" "Tumor" "MUC1" 2.07
"5729" "Tumor" "MUC1" -0.5
"5730" "Tumor" "MUC1" 2.55
"5731" "Tumor" "MUC1" 0.2
"5732" "Tumor" "MUC1" 3.3
"5733" "Tumor" "MUC1" -1.5
"5734" "Tumor" "MUC1" -1.04
"5735" "Tumor" "MUC1" 3.39
"5736" "Tumor" "MUC1" 3.43
"5737" "Tumor" "MUC1" 1.02
"5738" "Tumor" "MUC1" 0.09
"5739" "Tumor" "MUC1" -1.33
"5740" "Tumor" "MUC1" 1.8
"5741" "Tumor" "MUC1" 1.38
"5742" "Tumor" "MUC1" 2.59
"5743" "Tumor" "MUC1" 0.73
"5744" "Tumor" "MUC1" 1.87
"5745" "Tumor" "MUC1" 1.02
"5746" "Tumor" "MUC1" 3.32
"5747" "Tumor" "MUC1" -1.21
"5748" "Tumor" "MUC1" -0.99
"5749" "Tumor" "MUC1" 2.82
"5750" "Tumor" "MUC1" 3.38
"5751" "Tumor" "MUC1" 1.56
"5752" "Tumor" "MUC1" -0.37
"5753" "Tumor" "MUC1" 3.38
"5754" "Tumor" "MUC1" 2.42
"5755" "Tumor" "MUC1" 2.05
"5756" "Tumor" "MUC1" 3.22
"5757" "Tumor" "MUC1" 3.24
"5758" "Tumor" "MUC1" 1.27
"5759" "Tumor" "MUC1" 3.2
"5760" "Tumor" "MUC1" 1.98
"5761" "Tumor" "MUC1" 3.12
"5762" "Tumor" "MUC1" 0.86
"5763" "Tumor" "MUC1" -1.29
"5764" "Tumor" "MUC1" 1.74
"5765" "Tumor" "MUC1" 3.08
"5766" "Tumor" "MUC1" 1.79
"5767" "Tumor" "MUC1" 1.16
"5768" "Tumor" "MUC1" 1.59
"5769" "Tumor" "MUC1" 2.14
"5770" "Tumor" "MUC1" 1.36
"5771" "Tumor" "MUC1" 3.23
"5772" "Tumor" "MUC1" 2.07
"5773" "Tumor" "MUC1" 4.05
"5774" "Tumor" "MUC1" 2.77
"5775" "Tumor" "MUC1" 1.59
"5776" "Tumor" "MUC1" 2.45
"5777" "Tumor" "MUC1" -2.38
"5778" "Tumor" "MUC1" -0.41
"5779" "Tumor" "MUC1" 2.47
"5780" "Tumor" "MUC1" -1.73
"5781" "Tumor" "MUC1" 1
"5782" "Tumor" "MUC1" 2.93
"5783" "Tumor" "MUC1" 3.04
"5784" "Tumor" "MUC1" 3.06
"5785" "Tumor" "MUC1" 2.52
"5786" "Tumor" "MUC1" 1.16
"5787" "Tumor" "MUC1" 3.26
"5788" "Tumor" "MUC1" 4.13
"5789" "Tumor" "MUC1" -1.59
"5790" "Tumor" "MUC1" 3.44
"5791" "Tumor" "MUC1" 3.37
"5792" "Tumor" "MUC1" 3.38
"5793" "Tumor" "MUC1" 3.09
"5794" "Tumor" "MUC1" 3.53
"5795" "Tumor" "MUC1" -0.1
"5796" "Tumor" "MUC1" 2.45
"5797" "Tumor" "MUC1" 1.6
"5798" "Tumor" "MUC1" 2.64
"5799" "Tumor" "MUC1" 2.28
"5800" "Tumor" "MUC1" -0.12
"5801" "Tumor" "MUC1" 2.62
"5802" "Tumor" "MUC1" -2.33
"5803" "Tumor" "MUC1" 3.46
"5804" "Tumor" "MUC1" 3.56
"5805" "Tumor" "MUC1" 2.5
"5806" "Tumor" "MUC1" 0.2
"5807" "Tumor" "MUC1" 0.48
"5808" "Tumor" "MUC1" -2.13
"5809" "Tumor" "MUC1" 3.19
"5810" "Tumor" "MUC1" 3.54
"5811" "Normal" "MUC1" 2.66
"5812" "Normal" "MUC1" 2.14
"5813" "Normal" "MUC1" 2.73
"5814" "Normal" "MUC1" 1.92
"5815" "Normal" "MUC1" 1.86
"5816" "Normal" "MUC1" 2.89
"5817" "Normal" "MUC1" 2.75
"5818" "Normal" "MUC1" 3.22
"5819" "Normal" "MUC1" 2.64
"5820" "Normal" "MUC1" 3.2
"5821" "Normal" "MUC1" 2.94
"5822" "Normal" "MUC1" 2.74
"5823" "Normal" "MUC1" 2.74
"5824" "Normal" "MUC1" 1.4
"5825" "Normal" "MUC1" 2.96
"5826" "Normal" "MUC1" 1.36
"5827" "Normal" "MUC1" 0.33
"5828" "Normal" "MUC1" 0.97
"5829" "Normal" "MUC1" 2.13
"5830" "Normal" "MUC1" 1.96
"5831" "Normal" "MUC1" 3.12
"5832" "Normal" "MUC1" 0.43
"5833" "Normal" "MUC1" 2.76
"5834" "Normal" "MUC1" 2.44
"5835" "Normal" "MUC1" 0.9
"5836" "Normal" "MUC1" 2.35
"5837" "Normal" "MUC1" 2.67
"5838" "Normal" "MUC1" 1.49
"5839" "Normal" "MUC1" 1.32
"5840" "Normal" "MUC1" 0.56
"5841" "Normal" "MUC1" 1.68
"5842" "Normal" "MUC1" 2.65
"5843" "Normal" "MUC1" 2.3
"5844" "Normal" "MUC1" 2.28
"5845" "Normal" "MUC1" 2.63
"5846" "Normal" "MUC1" 2.77
"5847" "Normal" "MUC1" 1.37
"5848" "Normal" "MUC1" 0.67
"5849" "Normal" "MUC1" 0.58
"5850" "Normal" "MUC1" 2.02
"5851" "Normal" "MUC1" 3.04
"5852" "Normal" "MUC1" 3.76
"5853" "Normal" "MUC1" 3.03
"5854" "Normal" "MUC1" 1.82
"5855" "Normal" "MUC1" 3.12
"5856" "Normal" "MUC1" -0.16
"5857" "Normal" "MUC1" 2.2
"5858" "Normal" "MUC1" 1.63
"5859" "Normal" "MUC1" 2.13
"5860" "Normal" "MUC1" 2.66
"5861" "Normal" "MUC1" 2.92
"5862" "Normal" "MUC1" 2.6
"5863" "Normal" "MUC1" 2.59
"5864" "Normal" "MUC1" 3.1
"5865" "Normal" "MUC1" 1.1
"5866" "Normal" "MUC1" 3.27
"5867" "Normal" "MUC1" 3.27
"5868" "Normal" "MUC1" 2.02
"5869" "Normal" "MUC1" 1.02
"5870" "Normal" "MUC1" 2.63
"5871" "Normal" "MUC1" 1.5
"5872" "Normal" "MUC1" 1.28
"5873" "Normal" "MUC1" 3.71
"5874" "Normal" "MUC1" 1.11
"5875" "Normal" "MUC1" 1.43
"5876" "Normal" "MUC1" 1.37
"5877" "Normal" "MUC1" 3.54
"5878" "Normal" "MUC1" 2.24
"5879" "Normal" "MUC1" 0.14
"5880" "Normal" "MUC1" 2.62
"5881" "Normal" "MUC1" 2.38
"5882" "Normal" "MUC1" 3.29
"5883" "Normal" "MUC1" 1.71
"5884" "Normal" "MUC1" 1.24
"5885" "Normal" "MUC1" 2.88
"5886" "Normal" "MUC1" 1.37
"5887" "Normal" "MUC1" 2.66
"5888" "Normal" "MUC1" -0.05
"5889" "Normal" "MUC1" 3.16
"5890" "Normal" "MUC1" 1.19
"5891" "Normal" "MUC1" 3.08
"5892" "Normal" "MUC1" 2.32
"5893" "Normal" "MUC1" 0.85
"5894" "Normal" "MUC1" 3.41
"5895" "Normal" "MUC1" 2.42
"5896" "Normal" "MUC1" 2.74
"5897" "Normal" "MUC1" 2.94
"5898" "Normal" "MUC1" 1.66
"5899" "Normal" "MUC1" 1.61
"5900" "Normal" "MUC1" 3.81
"5901" "Normal" "MUC1" 2.18
"5902" "Normal" "MUC1" 2.5
"5903" "Normal" "MUC1" 1.38
"5904" "Normal" "MUC1" 2.5
"5905" "Normal" "MUC1" 3.02
"5906" "Normal" "MUC1" 2.15
"5907" "Normal" "MUC1" 2.97
"5908" "Normal" "MUC1" 1.36
"5909" "Normal" "MUC1" 3.55
"5910" "Normal" "MUC1" 2.46
"5911" "Normal" "MUC1" 2.42
"5912" "Normal" "MUC1" 2.89
"5913" "Normal" "MUC1" 2.75
"5914" "Normal" "MUC1" 2.99
"5915" "Normal" "MUC1" 2.19
"5916" "Normal" "MUC1" 3.24
"5917" "Normal" "MUC1" 1.71
"5918" "Normal" "MUC1" 2
"5919" "Normal" "MUC1" 1.9
"5920" "Normal" "MUC1" 3.87
"5921" "Normal" "MUC1" 1.14
"5922" "Normal" "MUC1" 0.18
"5923" "Normal" "MUC1" 0.94
"5924" "Normal" "MUC1" 3.01
"5925" "Normal" "MUC1" 0.65
"5926" "Normal" "MUC1" 1.79
"5927" "Normal" "MUC1" 1.99
"5928" "Normal" "MUC1" 3.01
"5929" "Normal" "MUC1" 3.12
"5930" "Normal" "MUC1" 2.11
"5931" "Normal" "MUC1" 3.13
"5932" "Normal" "MUC1" 1.64
"5933" "Normal" "MUC1" 1.77
"5934" "Normal" "MUC1" 3.6
"5935" "Normal" "MUC1" 2.08
"5936" "Normal" "MUC1" 3.98
"5937" "Normal" "MUC1" -0.66
"5938" "Normal" "MUC1" 3.12
"5939" "Normal" "MUC1" 0.16
"5940" "Normal" "MUC1" 3.67
"5941" "Normal" "MUC1" 2.66
"5942" "Normal" "MUC1" 2.47
"5943" "Normal" "MUC1" 1.93
"5944" "Normal" "MUC1" 2.79
"5945" "Normal" "MUC1" 3.34
"5946" "Normal" "MUC1" 3.17
"5947" "Normal" "MUC1" 2.62
"5948" "Normal" "MUC1" 2.94
"5949" "Normal" "MUC1" 2.85
"5950" "Normal" "MUC1" 2.92
"5951" "Normal" "MUC1" 1.8
"5952" "Normal" "MUC1" 2.27
"5953" "Normal" "MUC1" 2.5
"5954" "Normal" "MUC1" 0.31
"5955" "Normal" "MUC1" 2.02
"5956" "Normal" "MUC1" 4.04
"5957" "Normal" "MUC1" 3.62
"5958" "Normal" "MUC1" 1.26
"5959" "Normal" "MUC1" 1.45
"5960" "Normal" "MUC1" -0.14
"5961" "Normal" "MUC1" 3
"5962" "Normal" "MUC1" 2.76
"5963" "Normal" "MUC1" 2.47
"5964" "Normal" "MUC1" 1.42
"5965" "Normal" "MUC1" 2.04
"5966" "Normal" "MUC1" 2.48
"5967" "Normal" "MUC1" 1.79
"5968" "Normal" "MUC1" 2.12
"5969" "Normal" "MUC1" 4.13
"5970" "Normal" "MUC1" 2.92
"5971" "Normal" "MUC1" 3.15
"5972" "Normal" "MUC1" 2.95
"5973" "Normal" "MUC1" 2.81
"5974" "Normal" "MUC1" 2.85
"5975" "Normal" "MUC1" 1.23
"5976" "Normal" "MUC1" 1.31
"5977" "Normal" "MUC1" 2.76
"5978" "Normal" "MUC1" 2.8
"5979" "Normal" "MUC1" 2.18
"5980" "Normal" "MUC1" 2.6
"5981" "Normal" "MUC1" 2.55
"5982" "Normal" "MUC1" 3.43
"5983" "Normal" "MUC1" 1.24
"5984" "Normal" "MUC1" 3.03
"5985" "Normal" "MUC1" 2.01
"5986" "Normal" "MUC1" 2.94
"5987" "Normal" "MUC1" 1.31
"5988" "Normal" "MUC1" 2.92
"5989" "Normal" "MUC1" 1.61
"5990" "Normal" "MUC1" 2.04
"5991" "Normal" "MUC1" 3.62
"5992" "Normal" "MUC1" 2.88
"5993" "Normal" "MUC1" 2.37
"5994" "Normal" "MUC1" -0.52
"5995" "Normal" "MUC1" 1.85
"5996" "Normal" "MUC1" 3.62
"5997" "Normal" "MUC1" 3.14
"5998" "Normal" "MUC1" 3.21
"5999" "Normal" "MUC1" 1.94
"6000" "Normal" "MUC1" 2.2
"6001" "Normal" "MUC1" -0.86
"6002" "Normal" "MUC1" 3.05
"6003" "Normal" "MUC1" 3.36
"6004" "Normal" "MUC1" 0.68
"6005" "Normal" "MUC1" 0.68
"6006" "Normal" "MUC1" 1.31
"6007" "Normal" "MUC1" 3.04
"6008" "Normal" "MUC1" 2.12
"6009" "Normal" "MUC1" 2.54
"6010" "Normal" "MUC1" 2.57
"6011" "Normal" "MUC1" 2.7
"6012" "Normal" "MUC1" 2.02
"6013" "Normal" "MUC1" 2.99
"6014" "Normal" "MUC1" 1.87
"6015" "Normal" "MUC1" 2.73
"6016" "Normal" "MUC1" 1.31
"6017" "Normal" "MUC1" 2.71
"6018" "Normal" "MUC1" 0.54
"6019" "Normal" "MUC1" 3.91
"6020" "Normal" "MUC1" 2.45
"6021" "Normal" "MUC1" 3.23
"6022" "Normal" "MUC1" 1.99
"6023" "Normal" "MUC1" 2.76
"6024" "Normal" "MUC1" 3.24
"6025" "Normal" "MUC1" 2.4
"6026" "Normal" "MUC1" 2.42
"6027" "Normal" "MUC1" 0.2
"6028" "Normal" "MUC1" 0.31
"6029" "Normal" "MUC1" 3.47
"6030" "Normal" "MUC1" 2.51
"6031" "Normal" "MUC1" 2.26
"6032" "Normal" "MUC1" 1.92
"6033" "Normal" "MUC1" 2.54
"6034" "Normal" "MUC1" 2.55
"6035" "Normal" "MUC1" 2.63
"6036" "Normal" "MUC1" 2.21
"6037" "Normal" "MUC1" 2.38
"6038" "Normal" "MUC1" 3.16
"6039" "Normal" "MUC1" 3.12
"6040" "Normal" "MUC1" 3.85
"6041" "Normal" "MUC1" 4.06
"6042" "Normal" "MUC1" 3.22
"6043" "Normal" "MUC1" 1.78
"6044" "Normal" "MUC1" 1.86
"6045" "Normal" "MUC1" 2.64
"6046" "Normal" "MUC1" 2.42
"6047" "Normal" "MUC1" 1.79
"6048" "Normal" "MUC1" 2.25
"6049" "Normal" "MUC1" 2.46
"6050" "Normal" "MUC1" 3.04
"6051" "Normal" "MUC1" 3.57
"6052" "Normal" "MUC1" 2.13
"6053" "Normal" "MUC1" 3.14
"6054" "Normal" "MUC1" 3.02
"6055" "Normal" "MUC1" 3.82
"6056" "Normal" "MUC1" 3.56
"6057" "Normal" "MUC1" 2.85
"6058" "Normal" "MUC1" -0.38
"6059" "Normal" "MUC1" 2.85
"6060" "Normal" "MUC1" 1.9
"6061" "Normal" "MUC1" 2.45
"6062" "Normal" "MUC1" 3.67
"6063" "Normal" "MUC1" 2.84
"6064" "Normal" "MUC1" 1.62
"6065" "Normal" "MUC1" 1.9
"6066" "Normal" "MUC1" 2.12
"6067" "Normal" "MUC1" 2.16
"6068" "Normal" "MUC1" 1.52
"6069" "Normal" "MUC1" 2.13
"6070" "Normal" "MUC1" -0.28
"6071" "Normal" "MUC1" 3.1
"6072" "Normal" "MUC1" 1.46
"6073" "Normal" "MUC1" -0.2
"6074" "Normal" "MUC1" 2.39
"6075" "Normal" "MUC1" 2.24
"6076" "Normal" "MUC1" 2.32
"6077" "Normal" "MUC1" 1.41
"6078" "Normal" "MUC1" 2.63
"6079" "Normal" "MUC1" 2.64
"6080" "Normal" "MUC1" 2.15
"6081" "Normal" "MUC1" 2.95
"6082" "Normal" "MUC1" 3.13
"6083" "Normal" "MUC1" 0.61
"6084" "Normal" "MUC1" 2.14
"6085" "Normal" "MUC1" 1.96
"6086" "Normal" "MUC1" 1.8
"6087" "Normal" "MUC1" 2.56
"6088" "Normal" "MUC1" 3.22
"6089" "Normal" "MUC1" 2.38
"6090" "Normal" "MUC1" 2.36
"6091" "Normal" "MUC1" 2.84
"6092" "Normal" "MUC1" 2.5
"6093" "Normal" "MUC1" 3.56
"6094" "Normal" "MUC1" 2.14
"6095" "Normal" "MUC1" 1.18
"6096" "Normal" "MUC1" -0.14
"6097" "Normal" "MUC1" 2.13
"6098" "Normal" "MUC1" 1.97
"6099" "Normal" "MUC1" 2.8
"6100" "Normal" "MUC1" 2.59
"6101" "Normal" "MUC1" 3.76
"6102" "Normal" "MUC1" 2.79
"6103" "Normal" "MUC1" 3.81
"6104" "Normal" "MUC1" 3.05
"6105" "Normal" "MUC1" 0.9
"6106" "Normal" "MUC1" 3.98
"6107" "Normal" "MUC1" 2.77
"6108" "Normal" "MUC1" 4.08
"6109" "Normal" "MUC1" 2.84
"6110" "Normal" "MUC1" 2.62
"6111" "Normal" "MUC1" 3.84
"6112" "Normal" "MUC1" 0.64
"6113" "Normal" "MUC1" -0.44
"6114" "Normal" "MUC1" 2.65
"6115" "Normal" "MUC1" 2.48
"6116" "Normal" "MUC1" 3.39
"6117" "Normal" "MUC1" 2.37
"6118" "Normal" "MUC1" 2.51
"6119" "Normal" "MUC1" 2.66
"6120" "Normal" "MUC1" 3.03
"6121" "Normal" "MUC1" 3.21
"6122" "Normal" "MUC1" 2.92
"6123" "Normal" "MUC1" 2.81
"6124" "Normal" "MUC1" 3.15
"6125" "Normal" "MUC1" 2.48
"6126" "Normal" "MUC1" 2.75
"6127" "Normal" "MUC1" 2.7
"6128" "Normal" "MUC1" 2.84
"6129" "Normal" "MUC1" 3.78
"6130" "Normal" "MUC1" 2.93
"6131" "Normal" "MUC1" 1.08
"6132" "Normal" "MUC1" 2.72
"6133" "Normal" "MUC1" 1.86
"6134" "Normal" "MUC1" 1.72
"6135" "Normal" "MUC1" 0.01
"6136" "Normal" "MUC1" 1.77
"6137" "Normal" "MUC1" 3.57
"6138" "Normal" "MUC1" 4.07
"6139" "Normal" "MUC1" 3.51
"6140" "Normal" "MUC1" 1.73
"6141" "Normal" "MUC1" 3.4
"6142" "Normal" "MUC1" 2.29
"6143" "Normal" "MUC1" -0.02
"6144" "Normal" "MUC1" 2.74
"6145" "Normal" "MUC1" 3.41
"6146" "Normal" "MUC1" 2.71
"6147" "Normal" "MUC1" 3.21
"6148" "Normal" "MUC1" 2.03
"6149" "Normal" "MUC1" 3.19
"6150" "Normal" "MUC1" 1.87
"6151" "Normal" "MUC1" 0.93
"6152" "Normal" "MUC1" 1.55
"6153" "Normal" "MUC1" 3.02
"6154" "Normal" "MUC1" 2.7
"6155" "Normal" "MUC1" 2.25
"6156" "Normal" "MUC1" 2.3
"6157" "Normal" "MUC1" 1
"6158" "Normal" "MUC1" 2.82
"6159" "Normal" "MUC1" 2.1
"6160" "Normal" "MUC1" 2.64
"6161" "Normal" "MUC1" -0.82
"6162" "Normal" "MUC1" 2.14
"6163" "Normal" "MUC1" 2.58
"6164" "Normal" "MUC1" 2.39
"6165" "Normal" "MUC1" 2.92
"6166" "Normal" "MUC1" -0.84
"6167" "Normal" "MUC1" -0.21
"6168" "Normal" "MUC1" 2.83
"6169" "Normal" "MUC1" 2.95
"6170" "Normal" "MUC1" 1.44
"6171" "Normal" "MUC1" 3.15
"6172" "Normal" "MUC1" 1.89
"6173" "Normal" "MUC1" 3.27
"6174" "Normal" "MUC1" 3.52
"6175" "Normal" "MUC1" 2.4
"6176" "Normal" "MUC1" 2.69
"6177" "Normal" "MUC1" 2.4
"6178" "Normal" "MUC1" 3.56
"6179" "Normal" "MUC1" 2.13
"6180" "Normal" "MUC1" 1.88
"6181" "Normal" "MUC1" -1.92
"6182" "Normal" "MUC1" 3.6
"6183" "Normal" "MUC1" 3.98
"6184" "Normal" "MUC1" 2.36
"6185" "Normal" "MUC1" 3.24
"6186" "Normal" "MUC1" 3.87
"6187" "Normal" "MUC1" 0.98
"6188" "Normal" "MUC1" 2.05
"6189" "Normal" "MUC1" 2.66
"6190" "Normal" "MUC1" 1.88
"6191" "Normal" "MUC1" 2.65
"6192" "Normal" "MUC1" 2.91
"6193" "Normal" "MUC1" 1.33
"6194" "Normal" "MUC1" 1.18
"6195" "Normal" "MUC1" 2.45
"6196" "Normal" "MUC1" 2.74
"6197" "Normal" "MUC1" 3.68
"6198" "Normal" "MUC1" 3.22
"6199" "Normal" "MUC1" 2.71
"6200" "Normal" "MUC1" 1.45
"6201" "Normal" "MUC1" 2.19
"6202" "Normal" "MUC1" 2.6
"6203" "Normal" "MUC1" 2.7
"6204" "Normal" "MUC1" 2.21
"6205" "Normal" "MUC1" 1.89
"6206" "Normal" "MUC1" 2.8
"6207" "Normal" "MUC1" 2.84
"6208" "Normal" "MUC1" 3.78
"6209" "Normal" "MUC1" 2.78
"6210" "Normal" "MUC1" -1.19
"6211" "Normal" "MUC1" 0.26
"6212" "Normal" "MUC1" 1.62
"6213" "Normal" "MUC1" 1.76
"6214" "Normal" "MUC1" 1.73
"6215" "Normal" "MUC1" -0.28
"6216" "Normal" "MUC1" 2.42
"6217" "Normal" "MUC1" 1.85
"6218" "Normal" "MUC1" 2.5
"6219" "Normal" "MUC1" 2.54
"6220" "Normal" "MUC1" 2.56
"6221" "Normal" "MUC1" 2.7
"6222" "Normal" "MUC1" 2.96
"6223" "Normal" "MUC1" 3.52
"6224" "Normal" "MUC1" 1.4
"6225" "Normal" "MUC1" 1.17
"6226" "Normal" "MUC1" 2.82
"6227" "Normal" "MUC1" 2.07
"6228" "Normal" "MUC1" 2.49
"6229" "Normal" "MUC1" 3.25
"6230" "Normal" "MUC1" 1.98
"6231" "Normal" "MUC1" 1.96
"6232" "Normal" "MUC1" 3.36
"6233" "Normal" "MUC1" 2.17
"6234" "Normal" "MUC1" 4.56
"6235" "Normal" "MUC1" 0.62
"6236" "Normal" "MUC1" 2.72
"6237" "Normal" "MUC1" 2.82
"6238" "Normal" "MUC1" 2.82
"6239" "Normal" "MUC1" 1.67
"6240" "Normal" "MUC1" 1.79
"6241" "Normal" "MUC1" 2.19
"6242" "Normal" "MUC1" 2.22
"6243" "Normal" "MUC1" 2.13
"6244" "Normal" "MUC1" 1.47
"6245" "Normal" "MUC1" 2.07
"6246" "Normal" "MUC1" 3.4
"6247" "Normal" "MUC1" 2.52
"6248" "Normal" "MUC1" 2.62
"6249" "Normal" "MUC1" 2.96
"6250" "Normal" "MUC1" 0.73
"6251" "Normal" "MUC1" 2.83
"6252" "Normal" "MUC1" 2
"6253" "Normal" "MUC1" 2.36
"6254" "Normal" "MUC1" 2.27
"6255" "Normal" "MUC1" 2.36
"6256" "Normal" "MUC1" 0.92
"6257" "Normal" "MUC1" 2.17
"6258" "Normal" "MUC1" -0.18
"6259" "Normal" "MUC1" 1.41
"6260" "Normal" "MUC1" 1.19
